Y,LNTT,DTL,Size,ATR,ROA,G_ASSET,Price,TL,DLTT,EBITDA,Inven,Cash,che
0.00,1211.00,1.10,7.86,0.01,0.00,165402.00,7.94,136382.00,52400.00,0.00,281722.00,3552.00,0.00
1.00,-176056.00,1.61,8.27,0.06,-0.08,1637129.00,4.43,775292.00,563189.00,0.37,1068116.00,88518.00,0.00
0.00,42618.00,0.77,9.69,0.16,0.08,-673476.00,8.71,112930.00,4005.00,0.00,190099.00,85694.00,7300.00
0.00,198.00,1.41,9.33,1.26,0.00,-361303.00,3.00,20868.00,0.00,0.79,21729.00,3271.00,0.00
0.00,33942.00,8.60,12.53,0.92,0.03,490600.00,6.84,754105.00,390776.00,0.46,254088.00,69120.00,0.00
0.00,5989.00,9.95,11.20,0.81,0.01,-732475.00,0.00,308073.00,9211.00,0.00,107582.00,28798.00,180.00
0.00,4526.00,24.81,10.24,0.34,0.01,333958.00,0.66,453716.00,178897.00,0.55,402879.00,9961.00,0.00
0.00,18598.00,17.10,11.67,0.83,0.01,979813.00,3.72,1114902.00,59702.00,0.49,331544.00,58499.00,0.00
0.00,1764.00,6.08,9.38,0.64,0.01,-106665.00,3.24,136230.00,11619.00,0.03,68338.00,7369.00,127.00
0.00,1202.00,6.90,10.27,0.74,0.00,-137566.00,5.48,257708.00,2557.00,0.13,145276.00,2423.00,0.00
0.00,2740.00,9.12,10.06,0.67,0.01,-12282.00,5.55,270511.00,0.00,0.00,176428.00,2547.00,0.00
0.00,17811.00,8.00,11.44,1.14,0.02,385170.00,7.07,496776.00,16134.00,0.21,198350.00,41487.00,0.00
0.00,786.00,4.83,11.52,0.81,0.00,-2450135.00,3.15,217847.00,27876.00,0.55,79789.00,5422.00,0.00
0.00,3516.00,2.81,9.92,1.28,0.05,-245743.00,5.12,32012.00,3521.00,-0.06,6039.00,120.00,0.00
0.00,-294447.00,2.74,12.78,0.15,-0.16,1627288.00,3.87,1087505.00,173278.00,1.36,356529.00,20909.00,0.00
0.00,551.00,2.03,11.03,0.41,0.00,-187719.00,5.30,101982.00,3814.00,0.82,26794.00,4164.00,0.00
0.00,7493.00,1.78,11.28,0.48,0.01,284821.00,4.97,207105.00,140075.00,0.77,60667.00,6760.00,17503.00
0.00,-46867.00,3.11,11.25,0.09,-0.07,-925865.00,1.82,438046.00,112429.00,0.24,106943.00,15428.00,22180.00
0.00,49921.00,1.35,11.48,0.90,0.17,-932618.00,9.50,75987.00,70.00,0.69,35129.00,54255.00,5292.00
0.00,51090.00,3.12,11.85,0.15,0.01,1191179.00,5.06,1005127.00,504146.00,0.22,320623.00,56221.00,2043.00
0.00,2936.00,13.47,12.24,0.67,0.00,499741.00,3.44,1046479.00,37486.00,0.64,562911.00,17966.00,2725.00
0.00,-30618.00,36.05,12.59,0.40,-0.04,-327108.00,3.20,721806.00,286453.00,0.00,270286.00,12971.00,0.00
0.00,509.00,5.35,10.86,0.50,0.00,-194404.00,4.00,154318.00,9034.00,1.97,67004.00,536.00,0.00
0.00,54687.00,12.12,11.84,0.99,0.03,-1382544.00,11.66,1110264.00,96506.00,0.27,599488.00,207747.00,0.00
0.00,409.00,9.98,11.71,0.59,0.00,126410.00,3.59,361671.00,62048.00,0.70,71266.00,12133.00,19261.00
0.00,5558.00,5.50,10.06,0.35,0.01,223758.00,6.01,229277.00,418.00,0.00,36149.00,17899.00,0.00
0.00,3145.00,2.31,11.69,0.42,0.01,323243.00,4.80,209809.00,36066.00,0.83,122520.00,1130.00,3944.00
0.00,854.00,7.84,9.68,0.31,0.00,-672797.00,3.40,203066.00,3600.00,0.01,137338.00,3829.00,0.00
0.00,7683.00,12.92,12.81,0.22,0.01,793311.00,5.05,793689.00,239826.00,0.00,183597.00,4221.00,6386.00
0.00,43870.00,2.69,12.59,0.07,0.01,2717099.00,8.14,1764824.00,746057.00,-0.26,2304756.00,7782.00,0.00
0.00,-16.00,6.03,14.12,0.00,0.00,1327366.00,2.31,1128625.00,962374.00,0.09,0.00,37523.00,0.00
0.00,27563.00,5.08,10.89,0.27,0.04,313041.00,1.85,369062.00,177569.00,0.71,326445.00,2017.00,322.00
0.00,3851.00,5.66,10.04,0.61,0.02,-97135.00,3.58,132177.00,5015.00,1.73,25638.00,11769.00,0.00
0.00,536.00,0.59,11.43,0.34,0.00,-2157043.00,1.36,26898.00,0.00,0.53,5610.00,5037.00,0.00
0.00,55627.00,2.70,10.89,0.18,0.01,3103455.00,8.30,1741546.00,292612.00,0.98,2359797.00,166988.00,3000.00
0.00,30178.00,7.10,11.72,0.07,0.03,-732850.00,0.00,723423.00,625173.00,0.00,10258.00,82797.00,31421.00
0.00,117925.00,1.07,10.67,0.34,0.07,142102.00,8.07,455331.00,31299.00,1.20,963248.00,124692.00,477.00
0.00,3865.00,5.93,12.19,0.01,0.00,5404070.00,5.32,4230432.00,3554217.00,-0.05,5164363.00,7433.00,0.00
0.00,10297.00,3.93,10.44,0.71,0.03,-461505.00,0.00,163850.00,10381.00,0.00,61149.00,16082.00,31512.00
0.00,-94741.00,1.13,12.24,0.01,-0.15,-1421602.00,2.80,226739.00,9192.00,0.00,90302.00,445.00,40308.00
0.00,9530.00,6.27,10.39,0.85,0.01,-2433708.00,1.55,496175.00,6058.00,0.24,226994.00,49408.00,150.00
0.00,919.00,3.85,11.87,0.14,0.00,490632.00,10.80,480791.00,456.00,0.00,193782.00,69805.00,0.00
0.00,136.00,3.84,9.53,0.13,0.00,-1516048.00,4.18,511043.00,62929.00,0.00,471489.00,10414.00,0.00
0.00,31116.00,19.20,9.58,0.54,0.01,1135362.00,3.77,1767859.00,0.00,0.65,1536934.00,100677.00,0.00
0.00,-43613.00,-10.03,12.40,0.03,-0.05,281442.00,0.70,1039257.00,84208.00,0.00,294178.00,1954.00,0.00
0.00,1203.00,1.43,11.04,0.30,0.00,-235584.00,3.22,136899.00,2632.00,0.57,76627.00,12715.00,937.00
0.00,22519.00,6.46,7.95,2.58,0.13,60496.00,0.88,94093.00,76.00,0.48,57485.00,15847.00,0.00
0.00,-138370.00,2.44,13.08,0.23,-0.07,1594581.00,2.90,1058939.00,301268.00,0.37,905974.00,39667.00,0.00
0.00,-137287.00,0.27,11.73,0.01,-0.49,-502705.00,3.00,33173.00,0.00,2.59,16499.00,4744.00,8581.00
0.00,2232.00,70.57,11.71,0.01,0.00,-442958.00,2.10,1450059.00,142896.00,0.00,534359.00,5488.00,216695.00
1.00,-187198.00,3.32,10.26,0.01,-0.21,-183784.00,3.30,550224.00,358697.00,2.92,269374.00,1258.00,13440.00
0.00,-99032.00,12.73,11.20,0.15,-0.07,834856.00,2.90,1167664.00,280445.00,0.00,470633.00,29556.00,29775.00
0.00,-2158743.00,25.26,15.08,0.30,-0.13,15601185.00,3.00,13656919.00,1186437.00,0.00,4061557.00,1597774.00,47220.00
0.00,-48266.00,20.23,10.03,0.05,-0.09,-457701.00,2.38,473541.00,62693.00,0.00,432391.00,355.00,122.00
0.00,4328.00,4.72,12.38,0.64,0.00,353787.00,3.73,746763.00,6520.00,0.82,316403.00,167893.00,0.00
0.00,-5816.00,0.80,9.81,0.02,0.00,-125790.00,3.60,337023.00,0.00,0.00,391819.00,759.00,33900.00
0.00,102074.00,2.96,13.52,0.65,0.05,1519310.00,9.71,920486.00,187715.00,0.73,98621.00,312102.00,3176.00
0.00,-35584.00,5.24,11.36,0.54,-0.05,-5683751.00,3.40,468738.00,9483.00,0.50,196996.00,37144.00,0.00
0.00,-423.00,1.58,7.76,0.01,-0.01,-76195.00,0.90,16663.00,108.00,0.00,8265.00,2541.00,5100.00
0.00,12497.00,3.34,13.91,0.15,0.00,3980679.00,5.86,3856908.00,1962826.00,0.41,4073536.00,115205.00,0.00
0.00,12929.00,2.48,9.31,1.50,0.10,-160819.00,8.56,55372.00,0.00,0.52,19105.00,232.00,0.00
0.00,25929.00,1.73,9.67,0.56,0.06,-6259884.00,8.85,145974.00,39121.00,0.57,170396.00,24283.00,827.00
0.00,1087557.00,0.67,10.64,0.35,0.14,6572795.00,18.19,1753251.00,332744.00,1.65,544225.00,535796.00,416694.00
0.00,1360.00,10.30,9.81,0.38,0.00,-67.00,4.14,338780.00,133330.00,0.00,98443.00,11016.00,4756.00
0.00,23058.00,4.59,9.77,1.50,0.05,218984.00,9.91,300632.00,22245.00,0.47,37090.00,41112.00,1118.00
0.00,3445.00,0.90,10.75,0.71,0.01,71596.00,4.79,61274.00,0.00,0.74,27507.00,24653.00,2222.00
0.00,72178.00,10.61,11.59,0.59,0.03,1866804.00,12.17,1766552.00,392233.00,-0.03,860950.00,111501.00,0.00
0.00,72251.00,2.93,9.84,0.20,0.00,4978360.00,5.11,3317192.00,1561491.00,1.73,2954008.00,112944.00,447321.00
0.00,15409.00,5.34,10.74,0.70,0.01,199930.00,6.42,533275.00,73009.00,1.24,386497.00,48213.00,6000.00
0.00,14120.00,8.87,12.29,0.75,0.02,-474287.00,3.42,555636.00,119125.00,0.94,257299.00,10571.00,0.00
0.00,46078.00,8.96,13.33,0.97,0.01,-61377.00,7.77,1710618.00,345608.00,0.42,734575.00,28688.00,0.00
0.00,61349.00,4.07,12.38,0.86,0.03,-921215.00,9.26,897119.00,95200.00,1.14,357413.00,159336.00,0.00
0.00,18823.00,8.61,13.46,0.38,0.01,1549324.00,11.80,1486050.00,373866.00,0.00,430726.00,21345.00,0.00
0.00,101918.00,5.14,13.86,0.52,0.04,2097725.00,7.48,1538298.00,392999.00,1.19,418813.00,125702.00,26427.00
0.00,490.00,1.77,11.86,0.31,0.00,106210.00,3.70,145972.00,53924.00,0.00,19457.00,4154.00,27006.00
0.00,15.00,116.24,10.32,0.08,0.00,189567.00,0.80,227653.00,3704.00,0.00,85135.00,374.00,0.00
0.00,111489.00,5.74,13.12,0.57,0.04,2244601.00,9.18,1644794.00,358149.00,0.86,495736.00,211118.00,18500.00
0.00,3000.00,2.82,10.34,0.03,0.00,445558.00,6.80,467546.00,26066.00,-0.01,165179.00,6356.00,39000.00
0.00,158.00,3.64,8.60,0.01,0.00,-1440645.00,0.00,377297.00,33468.00,0.00,476728.00,7319.00,7990.00
0.00,2702.00,7.14,12.23,0.09,0.00,507757.00,1.52,545309.00,348721.00,0.40,399572.00,1447.00,0.00
0.00,3941.00,2.61,10.47,0.34,0.01,-639157.00,3.86,124152.00,11692.00,0.67,41934.00,403.00,0.00
0.00,21352.00,5.18,11.90,0.98,0.02,-4621279.00,7.10,642590.00,48639.00,0.54,200463.00,76063.00,18882.00
1.00,-28511.00,12.05,11.10,0.23,-0.19,-63033.00,2.70,128981.00,43551.00,0.00,13883.00,621.00,0.00
0.00,74700.00,4.99,12.41,0.11,0.01,5353004.00,14.84,3978413.00,718957.00,1.08,4377080.00,94261.00,0.00
0.00,49498.00,2.00,11.18,0.78,0.05,506426.00,3.92,364601.00,35481.00,0.05,174783.00,246711.00,6157.00
0.00,47832.00,2.86,12.17,0.13,0.03,141397.00,10.38,672691.00,595129.00,0.04,85159.00,120249.00,149500.00
0.00,1339.00,14.74,11.21,0.13,0.00,130436.00,0.00,457753.00,31514.00,0.00,57281.00,43632.00,0.00
0.00,194572.00,5.23,12.61,0.37,0.03,3062703.00,3.62,3150374.00,98461.00,0.88,2659461.00,51511.00,4709.00
0.00,23801.00,1.19,12.10,0.18,0.01,1715877.00,4.77,810716.00,325042.00,1.21,448443.00,46057.00,31409.00
0.00,10450.00,0.63,9.92,0.27,0.03,-9122856.00,3.69,53801.00,16501.00,0.38,6994.00,48529.00,6338.00
0.00,51412.00,1.02,10.91,0.34,0.07,-445770.00,0.00,179717.00,29528.00,0.00,202223.00,2990.00,0.00
0.00,82660.00,1.42,11.47,0.30,0.07,528909.00,10.47,400117.00,302034.00,0.40,205040.00,195273.00,24027.00
0.00,3071.00,3.46,10.66,0.87,0.01,-1297861.00,2.86,221428.00,2020.00,0.06,150417.00,7560.00,0.00
0.00,29632.00,10.82,13.38,0.47,0.01,-20914.00,0.00,1264915.00,696788.00,0.00,168868.00,124830.00,1000.00
0.00,3811.00,1.75,10.68,0.54,0.02,47626.00,4.33,76775.00,726.00,1.11,8256.00,7743.00,2734.00
0.00,5017.00,7.27,13.10,0.18,0.00,1331149.00,4.81,1338307.00,401813.00,0.69,700531.00,11405.00,0.00
0.00,19064.00,1.46,10.91,0.60,0.04,163370.00,2.93,146970.00,12671.00,-0.03,142838.00,3507.00,0.00
0.00,10346.00,10.34,10.08,0.97,0.01,-124693.00,3.58,459576.00,0.00,0.91,224216.00,19657.00,2846.00
0.00,294.00,18.64,10.66,0.52,0.00,144037.00,6.00,349538.00,61740.00,0.25,185365.00,13701.00,0.00
0.00,25417.00,4.06,9.93,0.67,0.02,-570704.00,4.91,512858.00,36453.00,0.43,453715.00,50729.00,1134.00
0.00,16196.00,9.05,10.88,0.40,0.01,796331.00,4.89,1214955.00,138103.00,0.75,754912.00,33669.00,0.00
0.00,18919.00,9.58,11.56,0.39,0.01,602917.00,1.53,980181.00,187282.00,0.30,698867.00,4120.00,0.00
0.00,2648.00,12.41,10.25,0.64,0.00,152473.00,5.52,563486.00,4836.00,0.00,222773.00,4825.00,0.00
0.00,11680.00,7.78,10.91,1.38,0.02,-1014490.00,3.02,435784.00,0.00,1.22,213670.00,24037.00,0.00
0.00,5731.00,6.83,10.38,0.47,0.01,-65971.00,2.01,372403.00,33373.00,0.24,273728.00,5392.00,0.00
0.00,14765.00,15.05,11.48,0.52,0.01,1117796.00,3.70,1430431.00,402747.00,1.26,654696.00,146888.00,5000.00
0.00,33176.00,9.53,10.73,1.38,0.03,-27847399.00,5.15,461071.00,1550.00,0.28,86662.00,42671.00,3000.00
0.00,713013.00,5.61,15.43,0.48,0.02,22758891.00,6.83,15828720.00,5183483.00,1.22,5431279.00,1110601.00,41237.00
0.00,-35172.00,3.77,12.37,0.01,-0.04,-133074.00,2.50,568015.00,148164.00,0.00,560540.00,3208.00,264.00
0.00,2339.00,1.46,8.35,1.46,0.02,13253.00,3.50,15546.00,0.00,1.68,4345.00,5889.00,0.00
0.00,4661.00,2.90,8.29,0.63,0.06,21909.00,2.34,37018.00,29.00,0.20,5224.00,369.00,3049.00
0.00,2992.00,2.00,7.61,0.78,0.07,-708.00,4.45,17245.00,0.00,0.95,2329.00,1316.00,0.00
0.00,1717.00,3.16,7.97,0.80,0.03,-109239.00,3.71,23413.00,0.00,0.56,210.00,1591.00,586.00
0.00,3098.00,2.49,9.06,0.97,0.06,-158777.00,1.73,23764.00,666.00,1.58,4840.00,3619.00,0.00
0.00,11538.00,2.39,10.34,0.73,0.04,-440085.00,2.69,98355.00,635.00,0.00,10614.00,16314.00,0.00
0.00,-10387.00,3.16,12.08,0.02,-0.05,-970000.00,1.90,115945.00,515.00,0.00,738.00,1782.00,0.00
0.00,9740086.00,7.90,16.28,0.24,0.09,75682566.00,19.32,57156106.00,30480840.00,0.66,18913717.00,7534049.00,5512841.00
0.00,14586.00,6.16,11.31,0.91,0.01,701059.00,3.48,621423.00,8322.00,0.19,166264.00,88550.00,0.00
0.00,23461.00,3.62,13.71,0.44,0.01,1777600.00,4.63,1243376.00,144161.00,1.01,105857.00,98553.00,15977.00
0.00,-3274.00,1.87,10.72,0.02,-0.03,-1688238.00,2.80,49621.00,32321.00,0.00,0.00,116.00,0.00
0.00,22634.00,5.14,10.57,0.23,0.01,1239252.00,2.56,1245027.00,89802.00,1.28,1474407.00,1618.00,31208.00
0.00,1802.00,1.76,10.70,0.30,0.00,-153217.00,4.09,152684.00,43829.00,0.17,244520.00,396.00,0.00
0.00,-1582.00,0.12,11.85,0.00,-0.01,-777041.00,0.00,15540.00,0.00,0.00,15375.00,20388.00,0.00
0.00,5590.00,7.55,13.06,0.35,0.00,548947.00,2.61,620196.00,345723.00,-0.23,46503.00,24702.00,0.00
1.00,-125505.00,-798.34,15.09,0.78,-0.02,7630097.00,0.00,7560705.00,4214275.00,0.00,1428408.00,466422.00,11985.00
0.00,10845.00,2.62,9.29,1.54,0.05,-371094.00,6.97,85316.00,720.00,-0.36,57419.00,2477.00,0.00
0.00,27658.00,14.57,13.00,0.17,0.01,1890581.00,12.81,1622987.00,275796.00,0.00,777773.00,68425.00,4546.00
